ride_id,rider_id,pickup_date,pickup_time,pickup_location,drop_location,fare_amount,trip_distance,wait_time,trip_duration,driver_rating,customer_rating,pickup_datetime,tip_amount,total_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,driver_id,payment_type_Credit Card,payment_type_Debit Card,payment_type_UPI,payment_type_Uber Wallet,payment_type_nan,vehicle_type_Bike,vehicle_type_Go Mini,vehicle_type_Go Sedan,vehicle_type_Premier Sedan,vehicle_type_Uber XL,vehicle_type_eBike,vehicle_type_nan,booking_status_nan,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,is_rush_hour,fare_per_km,fare_per_minute,speed_kmh,profitability_score,should_accept
CNR7749953,CID6105571,2024-10-03,14.718897171586494,Patel Chowk,Chanakyapuri,473.0,26.62,9.1,44.8,4.9,4.3,2024-10-03 16:26:15,0,473.0,28.52985652373303,77.23822253375404,28.588260004282745,77.22401492731642,driver_18434,False,False,True,False,False,False,False,False,False,False,False,False,False,16,3,10,0,0,17.768594373831917,10.55803547861528,35.65173796642237,0.2001529283916723,0
CNR3129249,CID8075818,2024-05-13,21.614244091822982,Udyog Vihar Phase 4,Nirman Vihar,86.0,13.78,14.5,40.8,5.0,4.5,2024-05-13 06:53:23,0,86.0,28.616187567363095,77.2020808138413,28.5112032105643,77.06928727598715,driver_81417,False,False,False,False,False,False,False,True,False,False,False,False,False,6,0,5,0,0,6.240928429540753,2.1078430855920813,20.264676081358704,0.2422281224152192,0
CNR3839326,CID1121991,2024-12-04,3.7004758455677336,Rithala,Govindpuri,162.0,46.2,4.1,39.2,5.0,4.6,2024-12-04 21:31:46,0,162.0,28.55976142146923,77.30622894750032,28.576953756055595,77.12652417791722,driver_83538,False,False,True,False,False,False,True,False,False,False,False,False,False,21,2,12,0,0,3.50649343059538,4.13265295579967,70.71417747829977,0.0882127968805388,0
CNR6808748,CID1811561,2024-02-06,11.916094104813798,Janakpuri,ITO,924.0,47.89,6.8,16.7,4.6,4.8,2024-02-06 16:22:06,0,924.0,28.66276615372605,77.24752896740179,28.680242344284128,77.1728966711318,driver_22474,False,False,False,True,False,False,False,False,False,False,False,False,False,16,1,2,0,0,19.29421550857767,55.32933800423125,172.05926206253153,0.2147438490978676,0
CNR7716817,CID5706642,2024-06-18,11.35212013452185,Gurgaon Railway Station,Vidhan Sabha,187.0,36.38,6.0,44.9,3.8,3.5,2024-06-18 08:56:18,0,187.0,28.57205805255529,77.21219263863797,28.53675291367661,77.32703389522992,driver_49748,False,False,True,False,False,False,False,True,False,False,False,False,False,8,1,6,0,1,5.1401867745962955,4.164810597665689,48.614634367971895,0.1461480938416422,0
CNR9271761,CID4130386,2024-12-19,12.118706839219197,Nawada,Moolchand,209.0,36.5,10.0,30.2,4.4,4.5,2024-12-19 07:21:06,0,209.0,28.69856643625065,77.19088393323516,28.63689843456625,77.33884788698946,driver_59372,False,False,False,False,False,True,False,False,False,False,False,False,False,7,3,12,0,1,5.726027240382816,6.9205295721678945,72.51641221904858,0.1445784946236559,0
CNR8383105,CID4870595,2024-07-26,5.992971627677543,Paharganj,Shivaji Park,120.0,27.65,4.0,40.1,4.3,4.5,2024-07-26 18:17:14,0,120.0,28.516426481808757,77.3389723173626,28.78626967357114,77.16282932347771,driver_19326,False,False,False,False,False,False,True,False,False,False,False,False,False,18,4,7,0,1,4.339963676674008,2.9925186286154957,41.37150916981171,0.1519636200716846,0
CNR2599620,CID9249665,2024-06-04,5.44958763576403,Pulbangash,Gurgaon Railway Station,460.0,44.56,5.6,36.9,3.6,4.5,2024-06-04 00:20:38,0,460.0,28.656376449905487,77.06857368321765,28.551299731761876,77.2735149457928,driver_86218,False,False,True,False,False,False,True,False,False,False,False,False,False,0,1,6,0,0,10.323159552891392,12.466124323411266,72.45516673956628,0.1410698113207547,0
CNR3400008,CID6123284,2024-03-28,6.84503533271176,Okhla,Nawada,81.0,15.87,8.4,33.1,4.0,5.0,2024-03-28 14:04:21,0,81.0,28.52049944979373,77.14986707280787,28.59569514458074,77.20466944620495,driver_15360,False,False,True,False,False,False,False,False,False,True,False,False,False,14,3,3,0,0,5.1039694326421285,2.447129835434144,28.76731945501005,0.1823892392874338,0
CNR9490950,CID8183998,2024-01-17,3.2651460863056228,Peeragarhi,Karol Bagh,219.0,32.0,2.4,16.9,4.6,4.1,2024-01-17 18:43:47,0,219.0,28.547751211471848,77.14102792105115,28.555669247056976,77.1378855021673,driver_14806,True,False,False,False,False,False,True,False,False,False,False,False,False,18,2,1,0,1,6.84374978613282,12.958579114876976,113.6090641098316,0.1918707933740192,0
CNR5730175,CID7746111,2024-03-24,8.493526028464617,Cyber Hub,Greater Noida,1007.0,11.09,4.6,27.4,3.8,5.0,2024-03-24 00:31:58,0,1007.0,28.661769476412314,77.18189979917763,28.711673448308495,77.0487866893892,driver_75885,False,False,True,False,False,False,False,False,True,False,False,False,False,0,6,3,1,0,90.80251660933124,36.751823476210824,24.28461835485032,0.5977946236559141,1
CNR8909666,CID1160084,2024-02-04,11.052373108448853,Okhla,Paschim Vihar,121.0,6.45,6.2,41.6,4.3,4.2,2024-02-04 09:45:34,0,121.0,28.45633145065108,77.1773791581806,28.653891135347628,77.47636998677426,driver_41537,False,False,True,False,False,False,False,False,False,False,False,False,False,9,6,2,1,1,18.75968701400201,2.908653776234284,9.302871197781926,0.4726783410138249,1
CNR3775170,CID3184760,2024-12-12,11.423116726451871,Sarai Kale Khan,Hero Honda Chowk,552.0,16.39,10.2,20.4,4.3,3.0,2024-12-12 20:00:17,0,552.0,28.637579144387058,77.14577268858038,28.59209009560835,77.33105785188575,driver_65273,False,False,False,False,False,False,False,False,True,False,False,False,False,20,3,12,0,0,33.679070550392275,27.05882220299891,48.20574057135127,0.3532076400679116,1
CNR6056212,CID5152275,2024-01-26,13.634932632232353,Sohna Road,Yamuna Bank,556.0,42.25,11.3,29.8,4.4,4.6,2024-01-26 13:24:40,0,556.0,28.603071376167076,77.20074366479643,28.56029857429879,77.13536071607169,driver_45700,False,False,True,False,False,False,False,False,False,False,False,False,False,13,4,1,0,0,13.159763002135788,18.657717494707462,85.06694281823593,0.1568683950128636,0
CNR4931160,CID6291103,2024-07-26,3.6228013605807066,Satguru Ram Singh Marg,INA Market,807.0,15.02,4.8,42.1,4.5,4.7,2024-07-26 08:41:49,0,807.0,28.529462466295175,77.21430681574984,28.520325075501724,77.1455640682635,driver_72742,False,False,False,False,False,True,False,False,False,False,False,False,False,8,4,7,0,1,53.72835860663392,19.168645625447848,21.406145264401047,0.5004800855826201,1
CNR9062713,CID8735647,2024-03-20,6.676635443974312,Indirapuram,Jhilmil,1483.0,43.59,7.0,18.2,4.9,4.3,2024-03-20 23:01:06,0,1483.0,28.58498858754166,77.04567968916655,28.75227389215629,77.25936141643177,driver_78439,False,False,True,False,False,False,False,False,False,False,False,False,False,23,2,3,0,0,34.02156379854178,81.48351200640043,143.70282295772654,0.277113440860215,1
CNR2673038,CID6796930,2024-06-04,23.264226219887355,Narsinghpur,Ambience Mall,419.0,4.38,13.8,43.6,4.2,3.9,2024-06-04 13:40:27,0,419.0,28.524945908171052,77.29802472696889,28.580306699319127,77.32604480116734,driver_30995,False,False,True,False,False,False,False,False,False,False,False,False,False,13,1,6,0,0,95.66207861596378,9.610091522704325,6.027514641034897,0.4236183253260123,1
CNR8924442,CID3675230,2024-06-04,2.0309576074619673,Ghitorni Village,Connaught Place,275.0,47.71,2.1,38.7,4.3,4.8,2024-06-04 22:19:40,0,275.0,28.73008374321205,77.10369051293968,28.734054448323665,77.36673950768056,driver_32289,False,False,True,False,False,False,False,False,False,False,False,False,False,22,1,6,0,0,5.763990656801705,7.105942968838683,73.96887756763168,0.1213112448886869,0
CNR5149834,CID2766360,2024-04-30,10.636241490961284,Kaushambi,Govindpuri,1015.0,26.42,6.2,15.9,4.3,4.3,2024-04-30 18:08:49,0,1015.0,28.593336185768894,77.20245045969683,28.48210102296628,77.16724514067744,driver_43133,False,False,True,False,False,False,False,False,False,False,True,False,False,18,1,4,0,1,38.41786379947525,63.83647397254881,99.69773698967175,0.3457993087557603,1
CNR2507894,CID2366088,2024-09-30,5.2049407402714465,Jahangirpuri,Mundka,331.0,30.33,5.2,30.0,4.9,4.9,2024-09-30 19:43:39,0,331.0,28.556936992345364,77.33533967404658,28.629010484997764,77.41999346772037,driver_13982,False,False,True,False,False,False,False,True,False,False,False,False,False,19,0,9,0,1,10.913286814596544,11.033332965555568,60.659878680242635,0.2186696078431372,0
CNR7298039,CID3571693,2024-03-22,4.955777767597498,Udyog Vihar,Moti Nagar,404.0,39.06,5.4,24.3,4.2,4.6,2024-03-22 02:31:07,0,404.0,28.69788256313139,77.02085407511734,28.54101046712189,77.17437816258631,driver_43974,False,False,True,False,False,False,False,True,False,False,False,False,False,2,4,3,0,0,10.343061691165856,16.62551371911466,96.44420631060171,0.1467220843672456,0
CNR9211881,CID9448103,2024-02-06,4.324077906237622,Civil Lines Gurgaon,Maidan Garhi,909.0,31.98,3.0,40.2,4.7,4.6,2024-02-06 18:14:20,0,909.0,28.686678803193885,77.43125845189127,28.65715146763844,77.27253708533648,driver_43653,True,False,False,False,False,False,False,True,False,False,False,False,False,18,1,2,0,1,28.424014120574917,22.6119397360214,47.73127204287754,0.3395596774193548,1
CNR1196794,CID8550522,2024-09-11,18.753140911128305,Lok Kalyan Marg,Subhash Nagar,580.0,32.72,14.9,32.7,4.2,4.1,2024-09-11 16:46:08,0,580.0,28.628764167378183,77.3490215273058,28.56634124603779,77.23434446739816,driver_88340,False,False,True,False,False,True,False,False,False,False,False,False,False,16,2,9,0,0,17.726160827440076,17.737002515687998,60.03658708883102,0.1842869184632841,0
CNR9565889,CID3552707,2024-07-17,9.799081766259311,Rajiv Nagar,Ashram,431.0,23.5,6.2,44.0,4.3,4.3,2024-07-17 17:33:49,0,431.0,28.610364188316456,77.4110466737023,28.649757489798965,77.10992277497024,driver_67749,False,False,False,True,False,False,False,True,False,False,False,False,False,17,2,7,0,1,18.34042475147129,9.795454322830585,32.04541084716703,0.2686928571428571,1
CNR6605143,CID3935109,2024-06-15,23.382331519755105,Ghitorni,Jasola,748.0,23.53,13.6,22.6,3.9,4.4,2024-06-15 19:46:20,0,748.0,28.52857818818581,77.35154775565181,28.739115218433973,77.13259445757087,driver_15842,False,False,False,False,False,False,False,True,False,False,False,False,False,19,5,6,1,1,31.78920391886086,33.09734366825913,62.46886070213973,0.3484220430107526,1
CNR6427695,CID5836157,2024-01-04,3.5960183900658556,Vishwavidyalaya,Yamuna Bank,198.0,35.23,5.2,28.8,4.3,4.6,2024-01-04 09:18:02,0,198.0,28.41412151171611,77.17367010599752,28.697222773870628,77.28685092415326,driver_78619,False,False,False,False,False,True,False,False,False,False,False,False,False,9,3,1,0,1,5.620209888725238,6.87499976128473,73.39568042566577,0.1584889626818469,0
CNR9008110,CID6878059,2024-01-29,4.400948917681224,Jahangirpuri,Connaught Place,71.0,30.48,3.0,30.3,4.5,4.8,2024-01-29 18:04:06,0,71.0,28.42927679644121,77.1911187909539,28.82521742328472,77.40854326278397,driver_62600,True,False,False,False,False,False,False,False,False,False,False,False,False,18,0,1,0,1,2.329396249035556,2.3432342460978797,60.35631612610668,0.14105,0
CNR8786671,CID2496272,2024-04-15,2.070982082931299,ITO,Ghitorni,213.0,12.76,2.9,16.6,3.6,4.5,2024-04-15 16:48:53,0,213.0,28.521632722340655,77.37000835778474,28.66890560416983,77.2241177532065,driver_30782,False,False,True,False,False,True,False,False,False,False,False,False,False,16,0,4,0,0,16.69278866043976,12.83132452823346,46.12031522777629,0.3918153327888934,1
CNR9667944,CID3264302,2024-07-31,4.111426450667741,Chanakyapuri,Botanical Garden,698.0,38.4,3.5,23.4,4.1,4.6,2024-07-31 17:54:06,0,698.0,28.626893018048232,77.29450928556157,28.649519350920357,77.31038832708754,driver_85421,False,False,False,False,False,True,False,False,False,False,False,False,False,17,2,7,0,1,18.1770828599718,29.829058554313736,98.4612859967026,0.280254174573055,1
CNR4748520,CID9078890,2024-07-02,16.21404824640645,Ashok Vihar,Udyog Bhawan,772.0,23.2,10.0,35.1,4.4,3.1,2024-07-02 11:57:06,0,772.0,28.66035321350416,77.26781972219737,28.40089820973557,77.25217557806003,driver_48132,False,False,True,False,False,False,False,False,False,False,False,False,False,11,1,7,0,0,33.27586063466118,21.99430136768372,39.658051866578,0.2629849462365591,1
CNR3352356,CID6049142,2024-03-13,5.1363544644133405,Uttam Nagar,Bahadurgarh,94.0,14.12,5.9,24.7,4.0,4.7,2024-03-13 10:53:52,0,94.0,28.614313828369372,77.20676319239557,28.511586400453144,77.22549722590688,driver_60249,False,True,False,False,False,False,False,True,False,False,False,False,False,10,2,3,0,0,6.657223324559255,3.80566786211871,34.2995118230482,0.2507715596330275,0
CNR9571725,CID9783616,2024-06-23,6.101783285653191,Gurgaon Railway Station,Sadar Bazar Gurgaon,368.0,17.03,5.3,28.0,4.1,4.8,2024-06-23 07:46:49,0,368.0,28.469674783017226,77.07799224718052,28.74380328843987,77.39134174711766,driver_86398,False,False,False,False,False,False,False,False,True,False,False,False,False,7,6,6,1,1,21.60892415684532,13.142856673469405,36.49277894404512,0.4049501409332915,1
CNR7486896,CID7929508,2024-12-15,8.275540562475253,Sadar Bazar Gurgaon,Mundka,91.0,6.58,10.4,20.0,3.4,4.6,2024-12-15 18:30:09,0,91.0,28.623147870844107,77.07258632736311,28.630694709716185,77.11328453891858,driver_52460,False,False,True,False,False,False,False,False,True,False,False,False,False,18,6,12,1,1,13.8297851322515,4.549999772500011,19.739940780177665,0.4211255969836615,1
CNR6217139,CID5658018,2024-09-27,9.253501034085946,Dwarka Mor,Peeragarhi,155.0,29.98,14.1,36.6,4.3,3.8,2024-09-27 18:20:53,0,155.0,28.57047805982507,77.29447434084405,28.662061235359943,77.38097784486156,driver_72886,False,False,True,False,False,False,False,False,True,False,False,False,False,18,4,9,0,1,5.170113236487217,4.2349725618859955,49.14746041399932,0.1309763975679783,0
CNR9997545,CID9495872,2024-05-09,8.131079634290655,MG Road,Golf Course Road,701.0,39.26,9.9,30.6,4.9,4.3,2024-05-09 10:31:47,0,701.0,28.77569669551211,77.25349776284123,28.72607549291831,77.07429784488289,driver_73315,True,False,False,False,False,False,False,True,False,False,False,False,False,10,3,5,0,0,17.855323029665744,22.908495983382483,76.9802412152133,0.1988586598830916,0
CNR6745511,CID5570084,2024-06-14,13.299235860739005,Saket A Block,Noida Film City,123.0,14.31,9.1,40.6,4.2,4.0,2024-06-14 19:38:48,0,123.0,28.671740171805315,77.28421664052146,28.653360913319624,77.21734564968291,driver_87659,False,False,True,False,False,False,False,False,False,False,False,False,False,19,4,6,0,1,8.595387240014867,3.0295565756266853,21.14775199839606,0.3172497025852208,1
CNR9113914,CID1659441,2024-04-03,9.766476203285556,Ghaziabad,Vishwavidyalaya,457.0,7.49,14.6,42.1,4.2,3.7,2024-04-03 08:15:04,0,457.0,28.627580367422937,77.11570713399824,28.53304515576894,77.176462044864,driver_52592,False,False,True,False,False,False,False,False,False,False,True,False,False,8,2,4,0,1,61.014678102179154,10.855106630520034,10.674569109877751,0.5424085911784068,1
CNR6671873,CID2047166,2024-06-24,16.045901914680954,Anand Vihar ISBT,Anand Vihar,321.0,11.14,12.2,22.9,4.3,3.1,2024-06-24 17:17:41,0,321.0,28.566250732175032,77.32532878883481,28.52001010154123,77.18922549032602,driver_49181,False,False,False,False,False,False,False,False,False,False,False,False,False,17,0,6,0,1,28.815078203314343,14.01746663679185,29.18769645145035,0.5260778319579895,1
CNR7735006,CID5394427,2024-11-06,9.985678257574824,Bahadurgarh,Samaypur Badli,259.0,8.2,13.8,34.9,3.6,4.8,2024-11-06 23:44:03,0,259.0,28.58748471262749,77.15853741628135,28.60084267429636,77.22166389678267,driver_34420,False,False,True,False,False,False,False,False,False,False,False,False,False,23,2,11,0,0,31.58536200178513,7.42120322575349,14.097396967225842,0.4503344543582704,1
CNR3605771,CID2876263,2024-10-03,10.960815192025995,Gwal Pahari,Delhi Gate,473.0,38.72,7.3,36.0,4.6,4.7,2024-10-03 18:35:22,0,473.0,28.447746593009935,77.24008643698058,28.44253175932049,77.1820019576269,driver_34806,False,False,False,False,False,False,False,False,False,False,False,False,False,18,3,10,0,1,12.21590877541558,13.138888523919764,64.53322577795703,0.2203342774718069,0
CNR7109862,CID6036676,2024-09-06,4.2472041375175404,Green Park,Satguru Ram Singh Marg,148.0,13.84,6.8,36.7,4.6,4.9,2024-09-06 19:31:59,0,148.0,28.57885931409438,77.3275411282821,28.680896722337422,77.35555443113351,driver_71045,True,False,False,False,False,False,False,True,False,False,False,False,False,19,4,9,0,1,10.6936408458352,4.0326974378011595,22.62666600545067,0.3615277200656096,1
CNR1222631,CID8790998,2024-03-01,5.90198226123408,Govindpuri,Kherki Daula Toll,680.0,25.12,7.5,35.0,4.6,4.1,2024-03-01 07:04:41,0,680.0,28.68437482797399,77.3238380525921,28.31400172231937,77.28666930530568,driver_49304,False,False,True,False,False,False,False,False,False,False,False,False,False,7,4,3,0,1,27.07006261663763,19.428570873469404,43.06278332094288,0.3112935483870968,1
CNR5818928,CID7473773,2024-12-19,23.706833521562498,Saidulajab,Uttam Nagar,426.0,47.84,14.9,25.6,4.2,5.0,2024-12-19 11:09:51,0,426.0,28.539061698894557,77.18976087977238,28.592025021472548,77.13397731338402,driver_92944,False,False,True,False,False,False,False,False,True,False,False,False,False,11,3,12,0,0,8.904682088112832,16.64062434997561,112.12473720764716,0.1081159507213486,0
CNR5880788,CID4777829,2024-10-26,14.731900691555358,Sarojini Nagar,Rajiv Nagar,612.0,28.23,11.1,33.8,3.9,4.8,2024-10-26 17:39:45,0,612.0,28.464419778491283,77.07811170389893,28.814828724611388,77.12462715316966,driver_47855,False,True,False,False,False,False,False,False,False,False,False,False,False,17,5,10,1,1,21.67906405671045,18.106508340044133,50.11233707869158,0.3120865457824083,1
CNR7139282,CID9311845,2024-08-21,12.58237074158938,Paharganj,Kaushambi,142.0,28.77,11.3,19.0,4.4,4.6,2024-08-21 11:50:27,0,142.0,28.39748097525521,77.11401049290076,28.629156123755997,77.42853976517469,driver_71705,False,False,True,False,False,False,True,False,False,False,False,False,False,11,2,8,0,0,4.935696734942762,7.473683817174536,90.8523446768063,0.0738780724322185,0
CNR3217628,CID3881406,2024-03-21,1.9903024625915295,Dwarka Sector 21,Noida Extension,691.0,20.09,3.1,25.0,4.1,4.6,2024-03-21 23:06:58,0,691.0,28.579603516355327,77.08197137609132,28.62279560937067,77.22975105755552,driver_22982,False,False,False,True,False,False,True,False,False,False,False,False,False,23,3,3,0,0,34.395219791178704,27.639998894400044,48.21588428187773,0.2921590402230187,1
CNR4597393,CID2364331,2024-12-22,2.8123252183935294,Dwarka Mor,Anand Vihar ISBT,1312.0,12.32,2.3,18.8,4.6,4.0,2024-12-22 10:37:14,0,1312.0,28.58435769480756,77.22121386718527,28.521219903257556,77.25003409818171,driver_49426,False,True,False,False,False,False,False,False,False,False,False,False,False,10,6,12,1,0,106.49349784955376,69.78723033046647,39.31902344992516,0.5942092797171896,1
CNR5875265,CID7743858,2024-09-26,17.32193488491733,Badarpur,Karkarduma,383.0,37.64,14.6,18.2,4.5,3.9,2024-09-26 15:32:36,0,383.0,28.52536279799295,77.29560542429577,28.73089995068,77.26893980667795,driver_70150,True,False,False,False,False,True,False,False,False,False,False,False,False,15,3,9,0,0,10.175345106924944,21.043954887694785,124.08750300823183,0.1245795589203423,0
CNR1854484,CID2408878,2024-05-11,22.468135648112973,Narsinghpur,Vasant Kunj,318.0,17.56,14.6,40.6,4.9,5.0,2024-05-11 02:05:34,0,318.0,28.697011478097032,77.36107786386725,28.604993505229913,77.03413904102466,driver_44842,True,False,False,False,False,False,True,False,False,False,False,False,False,2,5,5,1,0,18.10933837646137,7.832512122351918,25.95070056546714,0.2934634298880842,1
